"date","fips","relative_change_feb","ratio_travelers"
"2020-08-21","53049",0.0892,0.2244
"2020-08-22","53049",0.21585,0.23251
"2020-08-23","53049",0.40508,0.22448
"2020-08-24","53049",0.16711,0.19504
"2020-08-25","53049",0.15449,0.23263
"2020-08-26","53049",0.156,0.22146
"2020-08-27","53049",0.16429,0.20197
"2020-08-28","53049",0.15556,0.19474
"2020-08-29","53049",0.10516,0.2244
"2020-08-30","53049",0.31572,0.23269
"2020-08-31","53049",0.18521,0.22181
"2020-09-01","53049",0.19746,0.21301
"2020-09-02","53049",0.10976,0.21808
"2020-09-03","53049",0.14436,0.20298
"2020-09-04","53049",0.02755,0.20911
"2020-09-05","53049",0.19245,0.2007
"2020-09-06","53049",0.22998,0.20091
"2020-09-07","53049",0.34519,0.20502
"2020-09-08","53049",0.24752,0.20231
"2020-09-09","53049",0.07813,0.20999
"2020-09-10","53049",0.05183,0.19977
"2020-09-11","53049",-0.03507,0.19633
"2020-09-12","53049",0.05516,0.21186
"2020-09-13","53049",0.2742,0.23779
"2020-09-14","53049",0.05802,0.23068
"2020-09-15","53049",0.06437,0.23003
"2020-09-16","53049",0.07102,0.21396
"2020-09-17","53049",0.09352,0.21467
"2020-09-18","53049",0.03405,0.20548
"2020-09-19","53049",0.11293,0.21878
"2020-09-20","53049",0.17887,0.24488
"2020-09-21","53049",0.0548,0.22981
"2020-09-22","53049",0.14073,0.20642
"2020-09-23","53049",-0.03796,0.25091
"2020-09-24","53049",0.03765,0.22539
"2020-09-25","53049",-0.06988,0.23601
"2020-09-26","53049",-0.02593,0.23648
"2020-09-27","53049",0.10343,0.28233
"2020-09-28","53049",0.10026,0.21296
"2020-09-29","53049",0.10142,0.21503
"2020-09-30","53049",-0.00747,0.22964
"2020-10-01","53049",0.11319,0.22011
"2020-10-02","53049",0.08755,0.2109
"2020-10-03","53049",0.04949,0.25896
"2020-10-04","53049",0.13942,0.2447
"2020-10-05","53049",0.01527,0.22394
"2020-10-06","53049",0.08906,0.21968
"2020-10-07","53049",0.09695,0.23102
"2020-10-08","53049",0.03222,0.2385
"2020-10-09","53049",-0.05506,0.21473
"2020-10-10","53049",-0.08948,0.28064
"2020-10-11","53049",-0.05079,0.3145
"2020-10-12","53049",-0.05013,0.24375
"2020-10-13","53049",-0.01091,0.23539
"2020-10-14","53049",0.00458,0.21047
"2020-10-15","53049",0.00733,0.21407
"2020-10-16","53049",-0.04146,0.22786
"2020-10-17","53049",0.05729,0.24743
"2020-10-18","53049",0.11038,0.24444
"2020-10-19","53049",0.04511,0.21574
"2020-10-20","53049",-0.0216,0.23005
"2020-10-21","53049",0.01802,0.22085
"2020-10-22","53049",-0.11376,0.22315
"2020-10-23","53049",-0.13268,0.23017
"2020-10-24","53049",-0.04189,0.25618
"2020-10-25","53049",0.09047,0.27214
"2020-10-26","53049",0.05646,0.21063
"2020-10-27","53049",-0.0963,0.25492
"2020-10-28","53049",-0.0363,0.22323
"2020-10-29","53049",-0.06242,0.22649
"2020-10-30","53049",-0.03939,0.22017
"2020-10-31","53049",-0.03632,0.24755
"2020-11-01","53049",0.02528,0.2747
"2020-11-02","53049",-0.08591,0.24383
"2020-11-03","53049",-0.07325,0.25426
"2020-11-04","53049",-0.15665,0.25098
"2020-11-05","53049",-0.14531,0.2481
"2020-11-06","53049",-0.0796,0.23281
"2020-11-07","53049",-0.09957,0.27429
"2020-11-08","53049",0.0158,0.29053
"2020-11-09","53049",-0.03636,0.26378
"2020-11-10","53049",-0.06968,0.26583
"2020-11-11","53049",-0.09246,0.22946
"2020-11-12","53049",-0.11971,0.2529
"2020-11-13","53049",-0.17313,0.26981
"2020-11-14","53049",-0.20909,0.30965
"2020-11-15","53049",-0.03455,0.33359
"2020-11-16","53049",-0.2045,0.29628
"2020-11-17","53049",-0.18888,0.27479
"2020-11-18","53049",-0.18776,0.25447
"2020-11-19","53049",-0.18079,0.30083
"2020-11-20","53049",-0.26125,0.28134
"2020-11-21","53049",-0.21411,0.30484
"2020-11-22","53049",-0.24295,0.38092
"2020-11-23","53049",-0.12264,0.28062
"2020-11-24","53049",-0.153,0.30621
"2020-11-25","53049",-0.15349,0.29061
"2020-11-26","53049",-0.39293,0.40316
"2020-11-27","53049",-0.26947,0.28856
"2020-11-28","53049",-0.19986,0.29936
"2020-11-29","53049",-0.09359,0.33514
"2020-11-30","53049",-0.15099,0.29414
"2020-12-01","53049",-0.0419,0.24988
"2020-12-02","53049",-0.19437,0.27905
"2020-12-03","53049",-0.11391,0.26527
"2020-12-04","53049",-0.17038,0.25816
"2020-12-05","53049",-0.08432,0.27366
"2020-12-06","53049",-0.11572,0.31624
"2020-12-07","53049",-0.14446,0.27759
"2020-12-08","53049",-0.11668,0.2855
"2020-12-09","53049",-0.15475,0.27185
"2020-12-10","53049",-0.16294,0.28449
"2020-12-11","53049",-0.2581,0.29084
"2020-12-12","53049",-0.17557,0.28928
"2020-12-13","53049",-0.19089,0.36897
"2020-12-14","53049",-0.1546,0.2434
"2020-12-15","53049",-0.10288,0.2671
"2020-12-16","53049",-0.11676,0.28312
"2020-03-01","53051",0.01028,0.24611
"2020-03-02","53051",0.1647,0.19802
"2020-03-03","53051",0.17223,0.22775
"2020-03-04","53051",-0.01013,0.21261
"2020-03-05","53051",0.02383,0.16923
"2020-03-06","53051",0.04585,0.21282
"2020-03-07","53051",0.01804,0.27819
"2020-03-08","53051",-0.06117,0.30726
"2020-03-09","53051",0.07074,0.26194
"2020-03-10","53051",0.05102,0.20313
"2020-03-11","53051",0.04905,0.22641
"2020-03-12","53051",0.01989,0.20025
"2020-03-13","53051",-0.09112,0.23941
"2020-03-14","53051",-0.19784,0.31877
"2020-03-15","53051",-0.11041,0.27761
"2020-03-16","53051",0.08303,0.25259
"2020-03-17","53051",-0.1922,0.23452
"2020-03-18","53051",-0.04219,0.26233
"2020-03-19","53051",-0.1979,0.25161
"2020-03-20","53051",-0.19934,0.27227
"2020-03-21","53051",-0.1241,0.29569
"2020-03-22","53051",-0.14929,0.34637
"2020-03-23","53051",0.01553,0.26239
"2020-03-24","53051",-0.19105,0.27363
"2020-03-25","53051",-0.26782,0.30549
"2020-03-26","53051",-0.35005,0.35912
"2020-03-27","53051",-0.30818,0.29453
"2020-03-28","53051",-0.35987,0.37805
"2020-03-29","53051",-0.37467,0.44878
"2020-03-30","53051",-0.24994,0.33882
"2020-03-31","53051",-0.38036,0.3456
"2020-04-01","53051",-0.18744,0.31645
"2020-04-02","53051",-0.26389,0.28404
"2020-04-03","53051",-0.2496,0.31466
"2020-04-04","53051",-0.30737,0.31405
"2020-04-05","53051",-0.25839,0.37633
"2020-04-06","53051",-0.22277,0.29
"2020-04-07","53051",-0.22303,0.27616
"2020-04-08","53051",-0.19128,0.28999
"2020-04-09","53051",-0.17597,0.253
"2020-04-10","53051",-0.18015,0.26345
"2020-04-11","53051",-0.16438,0.30588
"2020-04-12","53051",-0.23772,0.31608
"2020-04-13","53051",-0.09486,0.26308
"2020-04-14","53051",-0.18464,0.28069
"2020-04-15","53051",-0.04626,0.27275
"2020-04-16","53051",-0.20534,0.25756
"2020-04-17","53051",-0.11543,0.25763
"2020-04-18","53051",-0.14379,0.29991
"2020-04-19","53051",-0.13431,0.30916
"2020-04-20","53051",0.01155,0.25103
"2020-04-21","53051",-0.11829,0.24041
"2020-04-22","53051",-0.10635,0.26117
"2020-04-23","53051",-0.14745,0.25634
"2020-04-24","53051",-0.25187,0.28678
"2020-04-25","53051",-0.25954,0.32131
"2020-04-26","53051",-0.19304,0.3455
"2020-04-27","53051",-0.07091,0.27926
"2020-04-28","53051",-0.00748,0.27471
"2020-04-29","53051",-0.12118,0.28127
"2020-04-30","53051",-0.21697,0.26025
"2020-05-01","53051",-0.03645,0.21371
"2020-05-02","53051",-0.08782,0.25379
"2020-05-03","53051",-0.03471,0.38404
"2020-05-04","53051",0.16324,0.24702
"2020-05-05","53051",0.00988,0.24413
"2020-05-06","53051",-0.16725,0.27623
"2020-05-07","53051",0.02847,0.24487
"2020-05-08","53051",-0.16561,0.25829
"2020-05-09","53051",-0.05105,0.26195
"2020-05-10","53051",0.12967,0.23988
"2020-05-11","53051",0.01092,0.2458
"2020-05-12","53051",-0.08639,0.2583
"2020-05-13","53051",0.07094,0.24914
"2020-05-14","53051",-0.11236,0.25109
"2020-05-15","53051",-0.09452,0.24904
"2020-05-16","53051",0.08948,0.25289
"2020-05-17","53051",0.05875,0.30361
"2020-05-18","53051",-0.03508,0.27926
"2020-05-19","53051",-0.03492,0.23564
"2020-05-20","53051",-0.11632,0.27078
"2020-05-21","53051",-0.10067,0.24278
"2020-05-22","53051",-0.10291,0.22975
"2020-05-23","53051",0.0277,0.25101
"2020-05-24","53051",0.13576,0.25454
"2020-05-25","53051",-0.04156,0.25408
"2020-05-26","53051",-0.03361,0.23802
"2020-05-27","53051",0.05996,0.2057
"2020-05-28","53051",0.03185,0.18523
"2020-05-29","53051",0.00996,0.20727
"2020-05-30","53051",0.02284,0.26865
"2020-05-31","53051",-0.00747,0.29482
"2020-06-01","53051",0.0576,0.20445
"2020-06-02","53051",0.09425,0.18377
"2020-06-03","53051",0.14391,0.19775
"2020-06-04","53051",0.11582,0.20003
"2020-06-05","53051",0.01329,0.20741
"2020-06-06","53051",0.07074,0.2215
"2020-06-07","53051",0.09496,0.26704
"2020-06-08","53051",0.09055,0.21734
"2020-06-09","53051",-0.01135,0.24757
"2020-06-10","53051",0.1695,0.20769
"2020-06-11","53051",0.05566,0.20977
"2020-06-12","53051",0.13004,0.20283
"2020-06-13","53051",-0.05074,0.24449
"2020-06-14","53051",0.08014,0.29393
"2020-06-15","53051",0.06285,0.24018
"2020-06-16","53051",-0.00573,0.27393
"2020-06-17","53051",-0.0079,0.20848
"2020-06-18","53051",0.11959,0.21946
"2020-06-19","53051",0.01536,0.17919
"2020-06-20","53051",0.13591,0.2062
"2020-06-21","53051",0.28093,0.21367
"2020-06-22","53051",0.13373,0.20825
"2020-06-23","53051",-0.02225,0.20248
"2020-06-24","53051",0.0223,0.2156
"2020-06-25","53051",0.06997,0.18808
"2020-06-26","53051",0.00817,0.22242
"2020-06-27","53051",0.17068,0.23446
"2020-06-28","53051",0.10007,0.24962
"2020-06-29","53051",0.0261,0.20805
"2020-06-30","53051",0.03202,0.25336
"2020-07-01","53051",-0.01646,0.22981
"2020-07-02","53051",0.16832,0.21621
"2020-07-03","53051",0.04302,0.20754
"2020-07-04","53051",0.03337,0.23113
"2020-07-05","53051",0.47626,0.17166
"2020-07-06","53051",0.28493,0.1929
"2020-07-07","53051",0.01266,0.24871
"2020-07-08","53051",0.08472,0.21492
"2020-07-09","53051",0.16822,0.19566
"2020-07-10","53051",0.09979,0.21423
"2020-07-11","53051",0.15367,0.24519
"2020-07-12","53051",0.31271,0.23902
"2020-07-13","53051",0.15807,0.19239
"2020-07-14","53051",0.06476,0.18905
"2020-07-15","53051",0.07521,0.1857
"2020-07-16","53051",0.03847,0.19946
"2020-07-17","53051",0.0439,0.20875
"2020-07-18","53051",0.13051,0.21126
"2020-07-19","53051",0.23058,0.20814
"2020-07-20","53051",0.21471,0.21729
"2020-07-21","53051",0.08081,0.2255
"2020-07-22","53051",0.0645,0.24574
"2020-07-23","53051",0.10008,0.21475
"2020-07-24","53051",-0.01834,0.21902
"2020-07-25","53051",0.1344,0.19157
"2020-07-26","53051",0.25602,0.24393
"2020-07-27","53051",0.16103,0.20637
"2020-07-28","53051",0.11689,0.22402
"2020-07-29","53051",0.04567,0.21846
"2020-07-30","53051",0.16267,0.1838
"2020-07-31","53051",0.04046,0.19625
"2020-08-01","53051",0.25465,0.22844
"2020-08-02","53051",0.28376,0.24357
"2020-08-03","53051",0.37897,0.18684
"2020-08-04","53051",0.21527,0.20222
"2020-08-05","53051",0.24253,0.21129
"2020-08-06","53051",0.00457,0.19624
"2020-08-07","53051",0.06144,0.20058
"2020-08-08","53051",0.07178,0.22867
"2020-08-09","53051",0.44332,0.2115
"2020-08-10","53051",0.2019,0.19911
"2020-08-11","53051",0.11474,0.215
"2020-08-12","53051",0.11686,0.18536
"2020-08-13","53051",0.10595,0.21077
"2020-08-14","53051",0.04858,0.21491
"2020-08-15","53051",0.10043,0.22152
"2020-08-16","53051",0.25048,0.21914
"2020-08-17","53051",0.11067,0.20661
"2020-08-18","53051",0.06682,0.191
"2020-08-19","53051",0.1318,0.18231
"2020-08-20","53051",0.09565,0.21564
"2020-08-21","53051",0.0659,0.14963
"2020-08-22","53051",0.24502,0.22966
"2020-08-23","53051",0.25556,0.23966
"2020-08-24","53051",0.20768,0.20521
"2020-08-25","53051",0.05432,0.22842
"2020-08-26","53051",0.10947,0.20627
"2020-08-27","53051",0.08468,0.20393
"2020-08-28","53051",-0.10027,0.16986
"2020-08-29","53051",0.06225,0.24277
"2020-08-30","53051",0.21889,0.22405
"2020-08-31","53051",0.12211,0.20034
"2020-09-01","53051",0.13592,0.16725
"2020-09-02","53051",0.06718,0.20509
"2020-09-03","53051",0.15729,0.18925
"2020-09-04","53051",0.1358,0.17475
"2020-09-05","53051",0.08777,0.19371
"2020-09-06","53051",0.28792,0.20723
"2020-09-07","53051",0.12159,0.21106
"2020-09-08","53051",0.1202,0.17188
"2020-09-09","53051",0.1605,0.17016
"2020-09-10","53051",0.01217,0.16569
"2020-09-11","53051",0.0281,0.21204
"2020-09-12","53051",0.01584,0.2331
"2020-09-13","53051",0.00619,0.25854
"2020-09-14","53051",0.04916,0.20427
"2020-09-15","53051",-0.18935,0.22086
"2020-09-16","53051",0.00516,0.18358
"2020-09-17","53051",0.08872,0.19752
"2020-09-18","53051",-0.05734,0.22388
"2020-09-19","53051",-0.03756,0.25488
"2020-09-20","53051",0.1164,0.27425
"2020-09-21","53051",0.10135,0.19949
"2020-09-22","53051",0.03851,0.22387
"2020-09-23","53051",0.08412,0.21511
"2020-09-24","53051",0.01203,0.20423
"2020-09-25","53051",-0.08495,0.24664
"2020-09-26","53051",-0.01706,0.2272
"2020-09-27","53051",0.19936,0.25108
"2020-09-28","53051",0.21004,0.18631
"2020-09-29","53051",-0.05513,0.20662
"2020-09-30","53051",0.09064,0.1946
"2020-10-01","53051",0.1179,0.16091
"2020-10-02","53051",0.15681,0.17004
"2020-10-03","53051",0.05455,0.19715
"2020-10-04","53051",0.12993,0.24937
"2020-10-05","53051",0.16786,0.20986
"2020-10-06","53051",0.05195,0.2383
"2020-10-07","53051",0.16739,0.16652
"2020-10-08","53051",0.05998,0.18338
"2020-10-09","53051",0.15476,0.23212
"2020-10-10","53051",-0.01,0.23894
"2020-10-11","53051",0.22896,0.25883
"2020-10-12","53051",0.09039,0.22958
"2020-10-13","53051",-0.11987,0.2547
"2020-10-14","53051",0.07424,0.23167
"2020-10-15","53051",-0.02829,0.19615
"2020-10-16","53051",-0.00529,0.23112
"2020-10-17","53051",0.03719,0.2256
"2020-10-18","53051",0.05004,0.24075
"2020-10-19","53051",0.05527,0.20259
"2020-10-20","53051",0.0071,0.22561
"2020-10-21","53051",0.04752,0.22695
"2020-10-22","53051",0.05473,0.17115
"2020-10-23","53051",-0.12233,0.25553
"2020-10-24","53051",-0.15471,0.2944
"2020-10-25","53051",0.02289,0.28729
"2020-10-26","53051",0.04426,0.22246
"2020-10-27","53051",0.0326,0.23809
"2020-10-28","53051",-0.0473,0.2414
"2020-10-29","53051",-0.08989,0.18303
"2020-10-30","53051",0.08199,0.18455
"2020-10-31","53051",0.06017,0.25556
"2020-11-01","53051",-0.04092,0.29915
"2020-11-02","53051",0.15485,0.22135
"2020-11-03","53051",-0.01538,0.18498
"2020-11-04","53051",0.10074,0.23549
"2020-11-05","53051",0.01404,0.26808
"2020-11-06","53051",0.04928,0.24137
"2020-11-07","53051",-0.05672,0.26689
"2020-11-08","53051",-0.03346,0.29226
"2020-11-09","53051",0.15151,0.23246
"2020-11-14","53051",-0.14929,0.25013
"2020-11-15","53051",-0.15242,0.33855
"2020-11-16","53051",0.03796,0.24505
"2020-11-17","53051",0.0221,0.2079
"2020-11-23","53051",0.03604,0.25797
"2020-11-25","53051",-0.04854,0.25578
"2020-03-01","53053",0.06787,0.19413
"2020-03-02","53053",0.00922,0.14343
"2020-03-03","53053",0.03225,0.13438
"2020-03-04","53053",-0.01371,0.13539
"2020-03-05","53053",-0.02756,0.1352
"2020-03-06","53053",-0.04782,0.14033
"2020-03-07","53053",-0.0538,0.18501
"2020-03-08","53053",-0.02536,0.21758
"2020-03-09","53053",-0.01186,0.1495
"2020-03-10","53053",-0.02473,0.14431
"2020-03-11","53053",-0.05868,0.15098
"2020-03-12","53053",-0.08195,0.14825
"2020-03-13","53053",-0.12827,0.16959
"2020-03-14","53053",-0.16228,0.22856
"2020-03-15","53053",-0.12756,0.25989
"2020-03-16","53053",-0.11529,0.18764
"2020-03-17","53053",-0.19386,0.21083
"2020-03-18","53053",-0.21554,0.2155
"2020-03-19","53053",-0.23764,0.22028
"2020-03-20","53053",-0.23623,0.21422
"2020-03-21","53053",-0.26115,0.2793
"2020-03-22","53053",-0.27185,0.33047
"2020-03-23","53053",-0.29637,0.27425
"2020-03-24","53053",-0.33211,0.28228
"2020-03-25","53053",-0.36855,0.29522
"2020-03-26","53053",-0.42539,0.31331
"2020-03-27","53053",-0.43996,0.31213
"2020-03-28","53053",-0.44156,0.36073
"2020-03-29","53053",-0.41339,0.39026
"2020-03-30","53053",-0.41078,0.32735
"2020-03-31","53053",-0.39835,0.30353
"2020-04-01","53053",-0.36183,0.27992
"2020-04-02","53053",-0.40254,0.29383
"2020-04-03","53053",-0.38944,0.27783
"2020-04-04","53053",-0.37411,0.32125
"2020-04-05","53053",-0.36895,0.35869
"2020-04-06","53053",-0.3469,0.27946
"2020-04-07","53053",-0.36256,0.28389
"2020-04-08","53053",-0.34714,0.26803
"2020-04-09","53053",-0.35832,0.26394
"2020-04-10","53053",-0.34702,0.25389
"2020-04-11","53053",-0.34198,0.30258
"2020-04-12","53053",-0.3313,0.33606
"2020-04-13","53053",-0.32901,0.27265
"2020-04-14","53053",-0.32296,0.26568
"2020-04-15","53053",-0.29668,0.25239
"2020-04-16","53053",-0.31106,0.24957
"2020-04-17","53053",-0.32028,0.24312
"2020-04-18","53053",-0.34304,0.31991
"2020-04-19","53053",-0.28263,0.33361
"2020-04-20","53053",-0.28491,0.26483
"2020-04-21","53053",-0.33184,0.28055
"2020-04-22","53053",-0.36553,0.30077
"2020-04-23","53053",-0.35854,0.28233
"2020-04-24","53053",-0.33959,0.26136
"2020-04-25","53053",-0.32788,0.30925
"2020-04-26","53053",-0.25544,0.3219
"2020-04-27","53053",-0.29044,0.26685
"2020-04-28","53053",-0.28864,0.25946
"2020-04-29","53053",-0.29164,0.25345
"2020-04-30","53053",-0.30431,0.25818
"2020-05-01","53053",-0.25398,0.22696
"2020-05-02","53053",-0.29916,0.30266
"2020-05-03","53053",-0.2421,0.3197
"2020-05-04","53053",-0.25575,0.24502
"2020-05-05","53053",-0.22952,0.23022
"2020-05-06","53053",-0.24741,0.23824
"2020-05-07","53053",-0.23578,0.22689
"2020-05-08","53053",-0.20922,0.21066
"2020-05-09","53053",-0.11017,0.23638
"2020-05-10","53053",-0.0613,0.25631
"2020-05-11","53053",-0.21934,0.24198
"2020-05-12","53053",-0.25755,0.25872
"2020-05-13","53053",-0.24356,0.2443
"2020-05-14","53053",-0.25165,0.23624
"2020-05-15","53053",-0.2179,0.2161
"2020-05-16","53053",-0.21553,0.27855
"2020-05-17","53053",-0.18929,0.30446
"2020-05-18","53053",-0.19235,0.23147
"2020-05-19","53053",-0.20514,0.2339
"2020-05-20","53053",-0.21966,0.24105
"2020-05-21","53053",-0.23555,0.23578
"2020-05-22","53053",-0.20637,0.22014
"2020-05-23","53053",-0.12985,0.24988
"2020-05-24","53053",-0.08765,0.27323
"2020-05-25","53053",-0.36789,0.31123
"2020-05-26","53053",-0.20674,0.23184
"2020-05-27","53053",-0.16908,0.21348
"2020-05-28","53053",-0.18213,0.21099
"2020-05-29","53053",-0.17344,0.19961
"2020-05-30","53053",-0.24383,0.28623
"2020-05-31","53053",-0.15654,0.29522
"2020-06-01","53053",-0.13649,0.21215
"2020-06-02","53053",-0.16966,0.21895
"2020-06-03","53053",-0.1744,0.21012
"2020-06-04","53053",-0.18685,0.21156
"2020-06-05","53053",-0.16096,0.19638
"2020-06-06","53053",-0.13318,0.23884
"2020-06-07","53053",-0.13178,0.28401
"2020-06-08","53053",-0.15049,0.21125
"2020-06-09","53053",-0.20112,0.22695
"2020-06-10","53053",-0.16287,0.20707
"2020-06-11","53053",-0.16838,0.20163
"2020-06-12","53053",-0.17682,0.20571
"2020-06-13","53053",-0.12679,0.23099
"2020-06-14","53053",-0.05672,0.25752
"2020-06-15","53053",-0.16647,0.22605
"2020-06-16","53053",-0.13356,0.20085
"2020-06-17","53053",-0.10845,0.19007
"2020-06-18","53053",-0.10233,0.1844
"2020-06-19","53053",-0.08071,0.17601
"2020-06-20","53053",-0.0763,0.2188
"2020-06-21","53053",-0.01097,0.23352
"2020-06-22","53053",-0.07584,0.19482
"2020-06-23","53053",-0.09536,0.19544
"2020-06-24","53053",-0.1073,0.19368
"2020-06-25","53053",-0.10606,0.1883
"2020-06-26","53053",-0.08905,0.17964
"2020-06-27","53053",-0.07551,0.22254
"2020-06-28","53053",-0.06123,0.26238
"2020-06-29","53053",-0.09354,0.19862
"2020-06-30","53053",-0.11027,0.20009
"2020-07-01","53053",-0.10264,0.19118
"2020-07-02","53053",-0.08716,0.18576
"2020-07-03","53053",-0.13457,0.19113
"2020-07-04","53053",-0.15457,0.22069
"2020-07-05","53053",0.00079,0.23088
"2020-07-06","53053",-0.09933,0.19941
"2020-07-07","53053",-0.13027,0.20392
"2020-07-08","53053",-0.12692,0.19865
"2020-07-09","53053",-0.13946,0.19648
"2020-07-10","53053",-0.10608,0.18274
"2020-07-11","53053",-0.03643,0.20852
"2020-07-12","53053",-0.01716,0.24888
"2020-07-13","53053",-0.08996,0.19537
"2020-07-14","53053",-0.09557,0.19224
"2020-07-15","53053",-0.10287,0.18922
"2020-07-16","53053",-0.11542,0.18726
"2020-07-17","53053",-0.11835,0.1886
"2020-07-18","53053",-0.02142,0.20739
"2020-07-19","53053",0.04222,0.23641
"2020-07-20","53053",-0.0716,0.20048
"2020-07-21","53053",-0.10773,0.19022
"2020-07-22","53053",-0.12228,0.19567
"2020-07-23","53053",-0.13105,0.19343
"2020-07-24","53053",-0.11316,0.18617
"2020-07-25","53053",-0.02009,0.20866
"2020-07-26","53053",0.04394,0.24412
"2020-07-27","53053",-0.0827,0.19911
"2020-07-28","53053",-0.10781,0.19554
"2020-07-29","53053",-0.11735,0.19059
"2020-07-30","53053",-0.10953,0.19112
"2020-07-31","53053",-0.06199,0.17465
"2020-08-01","53053",-0.01475,0.20522
"2020-08-02","53053",0.04849,0.23593
"2020-08-03","53053",-0.07631,0.1907
"2020-08-04","53053",-0.08779,0.18858
"2020-08-05","53053",-0.09511,0.18826
"2020-08-06","53053",-0.12648,0.19711
"2020-08-07","53053",-0.09808,0.18385
"2020-08-08","53053",-0.04229,0.21635
"2020-08-09","53053",0.05026,0.23761
"2020-08-10","53053",-0.08411,0.1928
"2020-08-11","53053",-0.10856,0.19584
"2020-08-12","53053",-0.12408,0.19773
"2020-08-13","53053",-0.11697,0.19196
"2020-08-14","53053",-0.07255,0.18184
"2020-08-15","53053",0.0095,0.20957
"2020-08-16","53053",0.07089,0.24383
"2020-08-17","53053",-0.08816,0.20085
"2020-08-18","53053",-0.11469,0.19593
"2020-08-19","53053",-0.11244,0.19191
"2020-08-20","53053",-0.12054,0.19165
"2020-08-21","53053",-0.13043,0.19561
"2020-08-22","53053",-0.05278,0.22076
"2020-08-23","53053",0.0294,0.23595
"2020-08-24","53053",-0.09018,0.19686
"2020-08-25","53053",-0.1091,0.19544
"2020-08-26","53053",-0.10503,0.18946
"2020-08-27","53053",-0.10947,0.19006
