"FIPS","date","cases","cumu_cases","deaths","cumu_deaths","population","pm25","Long","Lat","pr","tmmx","srad","sph","rmax","dayofweek","date_str","date_num","fireday"
"06051","2020-03-16",0,0,0,0,14444,3.53461538461538,-118.966515,37.6457179990873,14.88204593,274.9705637,183.6267223,0.003107265,99.19123173,"Monday",2020-03-16,1,0
"06053","2020-03-16",0,0,0,0,434061,-0.146153846153846,-121.494324,36.4618056657646,13.05195531,283.1722533,131.5383613,0.005002719,96.83351955,"Monday",2020-03-16,1,0
"06055","2020-03-16",0,0,0,0,137744,2.58846153846154,-122.275024,38.2788489990823,0.343442623,283.8909836,133.6795082,0.004703361,94.53360656,"Monday",2020-03-16,1,0
"06057","2020-03-16",1,1,0,0,99755,3.375,-120.612953,39.2865009990752,24.46646341,276.3439024,144.4634146,0.00411061,97.30609756,"Monday",2020-03-16,1,0
"06059","2020-03-16",5,22,0,0,3175692,4.12884615384615,-117.807192,33.7302884991282,10.55390071,289.1503546,178.0304965,0.00689227,94.43191489,"Monday",2020-03-16,1,0
"06061","2020-03-16",0,8,0,1,398329,1.85,-120.916645,38.9756824990772,22.83705357,277.2491071,133.1174107,0.00446375,96.571875,"Monday",2020-03-16,1,0
"06063","2020-03-16",0,0,0,0,18807,8.72692307692308,-120.884821666667,40.0157109990708,24.88789346,275.5336562,158.2016949,0.003592663,97.75714286,"Monday",2020-03-16,1,0
"06065","2020-03-16",1,15,2,2,2470546,3.81346153846154,-116.799396,33.7939604991275,2.401843318,291.2347465,221.6376037,0.006491032,92.79115207,"Monday",2020-03-16,1,0
"06067","2020-03-16",1,33,1,2,1552058,1.33076923076923,-121.3732715,38.4948274990806,6.969480519,281.9857143,102.3772727,0.005707857,93.56753247,"Monday",2020-03-16,1,0
"06069","2020-03-16",0,3,0,0,62808,1.55,-121.3621,36.8434249990943,11.46985646,281.7875598,87.18373206,0.004933684,99.34976077,"Monday",2020-03-16,1,0
"06071","2020-03-16",1,2,0,0,2180085,3.63076923076923,-117.408973666667,34.2859156657881,1.970942497,289.8174549,212.7720994,0.005742821,90.26087104,"Monday",2020-03-16,1,0
"06073","2020-03-16",14,53,0,0,3338330,6.19615384615385,-117.036171,32.8276843991401,7.936193448,287.9886115,214.9480499,0.006889423,95.43151326,"Monday",2020-03-16,1,0
"06075","2020-03-16",3,40,0,0,881549,1.87692307692308,-122.3978,37.7657999990863,0.747368421,285.2736842,161.7263158,0.004854211,78.18947368,"Monday",2020-03-16,1,0
"06077","2020-03-16",1,9,0,0,762148,1.83269230769231,-121.354785,37.8166249990859,5.447465438,282.5092166,96.77281106,0.005755207,97.7202765,"Monday",2020-03-16,1,0
"06079","2020-03-16",3,3,0,0,283111,2.65384615384616,-120.62179075,35.2046539991109,23.06380597,283.1406716,110.9746269,0.005097873,96.26529851,"Monday",2020-03-16,1,0
"06081","2020-03-16",9,41,0,1,766573,2.4,-122.2022,37.4827999990887,3.216190476,285.2180952,165.1647619,0.004884762,89.13333333,"Monday",2020-03-16,1,0
"06083","2020-03-16",0,1,0,0,446499,1.71153846153846,-120.10275525,34.6134302491176,38.79714829,283.9665399,150.4807985,0.005069202,96.92281369,"Monday",2020-03-16,1,0
"06085","2020-03-16",35,290,2,7,1927852,3.10384615384615,-121.773092,37.2286909990909,6.182323232,282.9909091,123.6090909,0.005050404,98.22525253,"Monday",2020-03-16,1,0
"06087","2020-03-16",2,9,0,0,273213,3.38076923076923,-121.942688333333,36.9848243324263,3.648837209,284.8127907,144.072093,0.005205581,96.81046512,"Monday",2020-03-16,1,0
"06089","2020-03-16",0,1,0,0,180080,3.82115384615384,-122.3385,40.5013999990681,16.93521595,280.3744186,161.6782392,0.00381402,93.34651163,"Monday",2020-03-16,1,0
"06091","2020-03-16",0,0,0,0,3005,NA,NA,NA,28.04966887,274.9834437,165.402649,0.003636225,97.29139073,"Monday",2020-03-16,1,0
"06093","2020-03-16",0,0,0,0,43539,NA,NA,NA,2.125413827,278.9791626,180.2331061,0.003245453,96.11742941,"Monday",2020-03-16,1,0
"06095","2020-03-16",1,8,0,0,447643,1.98076923076923,-121.968438666667,38.2144656657494,1.762411348,283.7943262,131.9404255,0.005093404,86.57375887,"Monday",2020-03-16,1,0
"06097","2020-03-16",1,6,0,0,494336,4.14736842105263,-122.818294,38.4037649990813,0.816728625,285.1788104,147.3959108,0.004401338,91.25576208,"Monday",2020-03-16,1,0
"06099","2020-03-16",1,3,0,0,550660,1.26346153846154,-120.915006,37.565232499088,10.84778761,281.1017699,96.47123894,0.005810885,99.63938053,"Monday",2020-03-16,1,0
"06101","2020-03-16",0,0,0,0,96971,2.03461538461538,-121.61884,39.1386799990761,4.545652174,283.0869565,124.5043478,0.005560109,88.37717391,"Monday",2020-03-16,1,0
"06103","2020-03-16",0,0,0,0,65084,2.53461538461538,-122.255667,40.1709169990699,15.15246253,281.811349,161.3576017,0.004197773,86.39657388,"Monday",2020-03-16,1,0
"06105","2020-03-16",0,0,0,0,12285,5.09615384615385,-122.941109,40.734721999067,9.875486381,278.8824903,188.3270428,0.003317938,95.14863813,"Monday",2020-03-16,1,0
"06107","2020-03-16",1,3,0,0,466195,2.17692307692308,-119.057615666667,36.284606332433,25.16363636,280.922314,114.4899449,0.004986446,99.97038567,"Monday",2020-03-16,1,0
"06109","2020-03-16",0,0,0,0,54478,NA,NA,NA,33.49484241,275.6335244,163.2782235,0.004018739,99.7991404,"Monday",2020-03-16,1,0
"06111","2020-03-16",0,4,0,0,846006,3.37692307692308,-118.89887,34.3347074991208,34.34511785,281.9892256,132.6905724,0.005372525,99.89360269,"Monday",2020-03-16,1,0
"06113","2020-03-16",0,2,0,0,220500,2.45,-121.7506,38.5982249990798,2.079113924,283.0417722,128.8829114,0.005104241,89.44746835,"Monday",2020-03-16,1,0
"06115","2020-03-16",0,0,0,0,78668,NA,NA,NA,11.37575758,281.0161616,109.5575758,0.005200303,94.27272727,"Monday",2020-03-16,1,0
"41001","2020-03-16",0,0,0,0,16124,9.07692307692308,-117.8446,44.7882199990568,0.294915254,283.866855,197.193032,0.003741224,92.77457627,"Monday",2020-03-16,1,0
"41003","2020-03-16",2,2,0,0,93053,3.6,-123.2673,44.5883999990568,0,287.98,211.7628571,0.003827714,94.75904762,"Monday",2020-03-16,1,0
"41005","2020-03-16",1,2,0,0,418187,NA,NA,NA,0.147384615,283.2412308,212.5809231,0.003216277,87.87723077,"Monday",2020-03-16,1,0
"41007","2020-03-16",0,0,0,0,40224,NA,NA,NA,0,287.4870056,217.4898305,0.003684633,93.62768362,"Monday",2020-03-16,1,0
"41009","2020-03-16",0,0,0,0,52354,4.56923076923077,-122.7721,45.7685309990572,0,289.0440678,214.0881356,0.003376525,90.92033898,"Monday",2020-03-16,1,0
"41011","2020-03-16",0,0,0,0,64487,NA,NA,NA,0,286.3763514,215.8043919,0.004456047,99.99054054,"Monday",2020-03-16,1,0
"41013","2020-03-16",0,0,0,0,24404,6.37307692307692,-120.844773,44.299786999057,0.107261411,276.9149378,180.3460581,0.003448133,99.29854772,"Monday",2020-03-16,1,0
"41015","2020-03-16",0,0,0,0,22925,NA,NA,NA,0.081818182,285.0292208,207.9730519,0.004008149,95.68896104,"Monday",2020-03-16,1,0
"41017","2020-03-16",2,6,0,0,197692,5.16346153846154,-121.434027,44.1780079990571,0.753971487,273.9741344,193.7680244,0.003119837,99.98472505,"Monday",2020-03-16,1,0
"41019","2020-03-16",0,1,0,0,110980,3.91153846153846,-123.36479,43.2265999990585,0.719976219,284.7027348,195.3963139,0.003924578,97.75362663,"Monday",2020-03-16,1,0
"41021","2020-03-16",0,0,0,0,1912,NA,NA,NA,0.002830189,280.3556604,201.2226415,0.002843679,90.43632075,"Monday",2020-03-16,1,0
"41023","2020-03-16",0,0,0,0,7199,7.86538461538462,-118.951302,44.4179989990569,0.839267016,279.7374346,195.8680628,0.003548914,94.40942408,"Monday",2020-03-16,1,0
"41025","2020-03-16",0,0,0,0,7393,5.63846153846154,-119.048302,43.5892499990578,1.259571938,282.000654,174.415874,0.004311807,97.5088585,"Monday",2020-03-16,1,0
"41027","2020-03-16",0,0,0,0,23382,NA,NA,NA,0.176666667,279.5322222,244.6933333,0.002793778,82.87333333,"Monday",2020-03-16,1,0
"41029","2020-03-16",0,2,0,0,220944,5.55769230769231,-122.799674666667,42.3829583323939,0.722462203,282.1971922,174.8434125,0.003338056,93.7,"Monday",2020-03-16,1,0
"41031","2020-03-16",0,0,0,0,24658,5.98076923076923,-121.131599,44.6305999990568,0.373538462,276.1981538,181.4963077,0.002904585,99.18553846,"Monday",2020-03-16,1,0
"41033","2020-03-16",0,0,0,0,87487,3.71538461538462,-123.409638666667,42.2953143323941,0.174903475,282.8934363,199.43861,0.003465637,93.10694981,"Monday",2020-03-16,1,0
"41035","2020-03-16",0,1,0,0,68238,NA,NA,NA,3.558708415,278.3959883,169.9257339,0.003299266,98.25146771,"Monday",2020-03-16,1,0
"41037","2020-03-16",0,0,0,0,7869,4.53846153846154,-120.353969,42.1892149990612,3.855726872,277.9428781,174.6936123,0.003757731,98.63920705,"Monday",2020-03-16,1,0
"41039","2020-03-16",0,0,0,0,382067,4.91923076923077,-122.982988666667,43.9666443323907,0.663283208,284.7865915,217.4756892,0.003869486,98.79385965,"Monday",2020-03-16,1,0
"41041","2020-03-16",0,0,0,0,49962,NA,NA,NA,0,288.3435233,219.9756477,0.004195492,97.96994819,"Monday",2020-03-16,1,0
"41043","2020-03-16",0,10,0,0,129749,4.40384615384615,-122.813001666667,44.5967443323902,0.618112245,283.9933673,203.6892857,0.003570485,98.16887755,"Monday",2020-03-16,1,0
"41045","2020-03-16",0,0,0,0,30571,NA,NA,NA,0.57002442,284.7700855,174.0175824,0.004745238,97.2482906,"Monday",2020-03-16,1,0
"41047","2020-03-16",1,3,0,0,347818,5.37692307692308,-123.005934,44.9431139990568,0.095939086,284.757868,189.2030457,0.003502081,92.24162437,"Monday",2020-03-16,1,0
"41049","2020-03-16",0,0,0,0,11603,NA,NA,NA,0.045238095,279.9366071,204.403869,0.002871369,91.73363095,"Monday",2020-03-16,1,0
"41051","2020-03-16",1,2,0,1,812855,3.43846153846154,-122.602877,45.4966409990569,0,286.7064935,220.0142857,0.003395844,83.35454545,"Monday",2020-03-16,1,0
"41053","2020-03-16",0,1,0,0,86085,NA,NA,NA,0.006617647,287.4801471,200.7911765,0.003657426,88.27058824,"Monday",2020-03-16,1,0
"41055","2020-03-16",0,0,0,0,1780,NA,NA,NA,0,279.635461,214.5489362,0.002781773,88.32411348,"Monday",2020-03-16,1,0
"41057","2020-03-16",0,0,0,0,27036,NA,NA,NA,0,287.1955752,219.8477876,0.003839027,93.39557522,"Monday",2020-03-16,1,0
"41059","2020-03-16",0,2,0,0,77950,7.84615384615385,-118.823033,45.6522309990571,0.00177305,278.9746454,207.6455674,0.003001773,94.32801418,"Monday",2020-03-16,1,0
"41061","2020-03-16",0,0,0,0,26835,6.83076923076923,-118.0778,45.3234999990569,0.083673469,282.151895,209.2055394,0.003211953,91.06734694,"Monday",2020-03-16,1,0
"41063","2020-03-16",0,0,0,0,7208,4.61153846153846,-117.296066,45.4263509990569,0.004770642,281.8466055,211.3983486,0.003104312,90.26550459,"Monday",2020-03-16,1,0
"41065","2020-03-16",0,0,0,0,26682,5.98076923076923,-121.203387,45.602418999057,0.17039801,278.8059701,197.9564677,0.002820373,90.37164179,"Monday",2020-03-16,1,0
"41067","2020-03-16",1,14,0,0,601592,3.75769230769231,-122.844599333333,45.4659536657236,0,287.9507576,213.3840909,0.003578712,91.06439394,"Monday",2020-03-16,1,0
"41069","2020-03-16",0,0,0,0,1332,NA,NA,NA,0.191973244,277.0618729,175.8391304,0.003231773,97.58361204,"Monday",2020-03-16,1,0
"41071","2020-03-16",0,1,0,0,107100,NA,NA,NA,0,287.8365217,209.3226087,0.00366113,86.24434783,"Monday",2020-03-16,1,0
"53001","2020-03-16",0,0,0,0,19983,4.29230769230769,-118.381897,47.1279979990595,0,283.9590361,209.7713855,0.002628886,92.42981928,"Monday",2020-03-16,1,0
"53003","2020-03-16",0,0,0,0,22582,9.08846153846154,-117.059799,46.425597999058,0,280.1082569,202.7394495,0.003396789,98.11376147,"Monday",2020-03-16,1,0
"53005","2020-03-16",0,0,0,0,204390,5.78846153846154,-119.2015,46.2182999990577,0,283.5365696,213.5828479,0.002627961,86.93754045,"Monday",2020-03-16,1,0
"53007","2020-03-16",2,2,0,0,77200,4.94615384615385,-120.343236666667,47.6226733323942,0.104081633,281.7128015,233.3411874,0.002306865,78.55584416,"Monday",2020-03-16,1,0
"53009","2020-03-16",0,0,0,0,77331,3.09615384615385,-124.22226,48.2559193323964,0,286.4810811,241.592629,0.003475479,90.24176904,"Monday",2020-03-16,1,0
"53011","2020-03-16",1,4,0,0,488241,4.74423076923076,-122.4991295,45.7536294990571,0.099130435,287.8008696,215.9417391,0.003464,92.6373913,"Monday",2020-03-16,1,0
"53013","2020-03-16",0,1,0,0,3985,8.77307692307692,-117.985,46.3179999990578,0,279.8912752,206.4114094,0.003162081,93.62281879,"Monday",2020-03-16,1,0
"53015","2020-03-16",0,0,0,0,110593,5.18461538461539,-122.9619,46.1393999990576,0,288.119898,223.8566327,0.003068367,83.41887755,"Monday",2020-03-16,1,0
"53017","2020-03-16",0,0,0,0,43429,NA,NA,NA,0.006060606,281.7733333,220.400303,0.002501697,88.2630303,"Monday",2020-03-16,1,0
"53019","2020-03-16",0,0,0,0,7627,NA,NA,NA,0.256188119,282.9069307,203.8841584,0.002237475,83.21782178,"Monday",2020-03-16,1,0
"53021","2020-03-16",0,0,0,0,95222,2.86538461538462,-119.0021,46.5753999990583,0,284.5213043,210.796087,0.002633826,90.54565217,"Monday",2020-03-16,1,0
"53023","2020-03-16",0,0,0,0,2225,NA,NA,NA,0,279.7395349,199.9992248,0.003281008,97.86356589,"Monday",2020-03-16,1,0
"53025","2020-03-16",1,3,0,1,97733,2.72115384615384,-119.559275,47.1857799990596,0.004140787,284.3277433,215.0020704,0.002506315,81.67536232,"Monday",2020-03-16,1,0
"53027","2020-03-16",0,1,0,0,75061,3.28269230769231,-124.0617505,47.1585009990596,0,288.669509,238.6713178,0.003651034,96.57726098,"Monday",2020-03-16,1,0
"53029","2020-03-16",1,7,0,0,85141,2.27692307692308,-122.660004,48.2943989990632,0,285.0032258,198.644086,0.003920108,100,"Monday",2020-03-16,1,0
"53031","2020-03-16",0,3,0,0,32221,3.91923076923077,-122.7789,48.1291009990626,0.17890625,286.0416667,237.6877604,0.003437396,85.66796875,"Monday",2020-03-16,1,0
"53033","2020-03-16",68,488,6,43,2252782,5.28461538461538,-122.221780333333,47.5540544435051,0,284.6615023,239.0568075,0.003153169,85.60586854,"Monday",2020-03-16,1,0
"53035","2020-03-16",4,7,0,0,271473,3.89230769230769,-122.627397,47.5926749990608,0,285.7397959,221.755102,0.003673163,100,"Monday",2020-03-16,1,0
"53037","2020-03-16",0,3,0,0,47935,6.75,-120.545,46.9935999990592,0.066165414,283.0593985,228.364411,0.002409774,81.43182957,"Monday",2020-03-16,1,0
"53039","2020-03-16",0,0,0,0,22425,NA,NA,NA,0.060486322,280.8744681,231.5288754,0.002666626,85.9993921,"Monday",2020-03-16,1,0
"53041","2020-03-16",1,1,0,0,80707,5.07307692307692,-122.967323,46.6640889990585,0.063218391,287.4710345,230.448046,0.003005816,84.38735632,"Monday",2020-03-16,1,0
"53043","2020-03-16",0,1,0,0,10939,NA,NA,NA,0,283.4349765,207.8699531,0.002598146,89.28826291,"Monday",2020-03-16,1,0
"53045","2020-03-16",0,0,0,0,66768,6.37307692307692,-123.100807,47.2135509990597,0,287.197191,237.7786517,0.003584888,94.38258427,"Monday",2020-03-16,1,0
"53047","2020-03-16",0,0,0,0,42243,5.52307692307692,-119.938222333333,48.410442332397,0.136885246,280.3907787,210.6233607,0.002140994,77.91782787,"Monday",2020-03-16,1,0
"53049","2020-03-16",0,0,0,0,22471,5.90769230769231,-123.731764,46.6882179990585,0,288.7852941,220.4823529,0.003763333,98.18088235,"Monday",2020-03-16,1,0
"53051","2020-03-16",0,0,0,0,13724,NA,NA,NA,0,284.4859922,201.711284,0.002313424,98.70038911,"Monday",2020-03-16,1,0
"53053","2020-03-16",9,38,0,0,904980,4.31923076923077,-122.3998155,47.2047097490597,0.027044025,284.9314465,234.3166667,0.003117044,87.10974843,"Monday",2020-03-16,1,0
"53055","2020-03-16",0,0,0,0,17582,NA,NA,NA,0,284.297,205.619,0.0041581,99.803,"Monday",2020-03-16,1,0
"53057","2020-03-16",3,7,0,0,129205,2.24807692307692,-122.4759405,48.4653939990638,0.103892216,284.8347305,221.6317365,0.002921168,82.42365269,"Monday",2020-03-16,1,0
"53059","2020-03-16",0,0,0,0,12083,NA,NA,NA,0.10565371,283.1388693,240.6939929,0.002850141,82.16607774,"Monday",2020-03-16,1,0
"53061","2020-03-16",24,200,0,4,822083,3.23461538461538,-122.021365,48.1223793323959,0.00078534,284.2617801,239.1361257,0.00292699,83.61858639,"Monday",2020-03-16,1,0
"53063","2020-03-16",0,3,0,0,522798,6.08076923076923,-117.34803025,47.7110974990611,0.009567901,283.7780864,193.9246914,0.002753673,92.14876543,"Monday",2020-03-16,1,0
"53065","2020-03-16",0,0,0,0,45723,3.18461538461539,-117.988602,47.8852009990617,0,285.0468817,199.5582796,0.002463011,93.32494624,"Monday",2020-03-16,1,0
"53067","2020-03-16",1,4,0,0,290536,4.83461538461539,-122.821503,47.0293009990592,0,287.3577465,224.3028169,0.003567183,98.99084507,"Monday",2020-03-16,1,0
"53069","2020-03-16",0,0,0,0,4488,NA,NA,NA,0,289.272549,216.4235294,0.003526471,94.65882353,"Monday",2020-03-16,1,0
"53071","2020-03-16",0,0,0,0,60760,7.84230769230769,-118.3514,46.0587999990575,0,281.175,202.2767857,0.002850179,90.03705357,"Monday",2020-03-16,1,0
"53073","2020-03-16",0,3,0,0,229247,2.82692307692308,-122.385987,48.8861449990656,0.039277652,283.5223476,224.8756208,0.002609616,81.6282167,"Monday",2020-03-16,1,0
"53075","2020-03-16",0,0,0,0,50104,4.55769230769231,-117.474166666667,46.923699999059,0,283.0801587,201.9933862,0.00296246,98.25873016,"Monday",2020-03-16,1,0
"53077","2020-03-16",0,4,0,0,250873,5.91666666666667,-120.35334,46.3586533323912,0.130497382,281.9804974,222.6524869,0.00248716,86.74685864,"Monday",2020-03-16,1,0
"06000","2020-03-17",0,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Tuesday",2020-03-17,2,0
"06001","2020-03-17",9,27,0,0,1671329,3.62692307692308,-122.117610333333,37.7674999990863,1.929230769,285.0992308,201.9107692,0.004663154,91.24384615,"Tuesday",2020-03-17,2,0
"06003","2020-03-17",0,0,0,0,1129,NA,NA,NA,2.153982301,271.6504425,209.7637168,0.002185221,91.57610619,"Tuesday",2020-03-17,2,0
"06005","2020-03-17",0,1,0,0,39752,NA,NA,NA,2.019148936,281.6968085,182.3914894,0.004420851,97.30531915,"Tuesday",2020-03-17,2,0
"06007","2020-03-17",0,0,0,0,219186,2.30769230769231,-121.70021,39.6228099990731,11.28863636,280.0598485,158.5193182,0.004729318,87.16174242,"Tuesday",2020-03-17,2,0
"06009","2020-03-17",0,2,0,0,45905,1.81538461538462,-120.680277,38.2018499990829,1.729746835,282.1405063,196.3867089,0.004351962,95.52911392,"Tuesday",2020-03-17,2,0
"06011","2020-03-17",0,0,0,0,21547,1.16153846153846,-121.99887,39.1891899990758,3.561666667,283.5455556,184.785,0.004587667,79.30444444,"Tuesday",2020-03-17,2,0
"06013","2020-03-17",5,39,0,0,1153526,5.80384615384616,-122.19105,37.9493499990848,0.690833333,286.0258333,200.9583333,0.00469525,85.36,"Tuesday",2020-03-17,2,0
"06015","2020-03-17",0,0,0,0,27812,2.49230769230769,-124.20347,41.7561299990626,4.545744681,278.8670213,125.956383,0.00457984,96.89255319,"Tuesday",2020-03-17,2,0
"06017","2020-03-17",0,0,0,0,192843,NA,NA,NA,3.747142857,278.1792857,168.0553571,0.003748821,95.47714286,"Tuesday",2020-03-17,2,0
"06019","2020-03-17",0,2,0,0,999101,0.776923076923077,-120.084836666667,36.5390599990972,0.463727679,281.9457589,161.924442,0.003819453,97.10223214,"Tuesday",2020-03-17,2,0
"06021","2020-03-17",0,0,0,0,28393,4.01538461538462,-122.190834,39.5338699990736,7.143062201,281.2755981,168.4555024,0.004859043,84.54784689,"Tuesday",2020-03-17,2,0
"06023","2020-03-17",0,1,0,0,135558,NA,NA,NA,3.01216,278.69472,83.83744,0.004821616,96.0496,"Tuesday",2020-03-17,2,0
"06025","2020-03-17",2,2,0,0,181215,4.65769230769231,-115.48307,32.6761799991421,0.908062016,294.2303876,234.5131783,0.006682419,79.33457364,"Tuesday",2020-03-17,2,0
"06027","2020-03-17",0,0,0,0,18039,1.50576923076923,-118.1009175,36.9242504990937,0.009915199,282.902805,166.2204175,0.003817528,87.95825179,"Tuesday",2020-03-17,2,0
"06029","2020-03-17",0,0,0,0,900202,1.81923076923077,-118.691697666667,35.0828883324456,0.479073615,284.4109181,148.4527709,0.004240695,95.08817204,"Tuesday",2020-03-17,2,0
"06031","2020-03-17",0,0,0,0,152940,NA,NA,NA,0.267475728,288.2432039,153.2543689,0.004831019,98.91165049,"Tuesday",2020-03-17,2,0
"06033","2020-03-17",0,0,0,0,64386,NA,NA,NA,5.49408867,279.3024631,191.1073892,0.004214433,85.04975369,"Tuesday",2020-03-17,2,0
"06035","2020-03-17",0,0,0,0,30573,NA,NA,NA,11.17601078,272.4684636,168.8660377,0.003332305,92.53221024,"Tuesday",2020-03-17,2,0
"06037","2020-03-17",50,144,0,1,10039107,5.01538461538462,-118.258279714286,34.2052308562653,0.501900585,284.3232456,149.374269,0.004527237,90.91111111,"Tuesday",2020-03-17,2,0
"06039","2020-03-17",0,1,0,0,157327,0.719230769230769,-120.0341,36.9532999990933,0.809756098,282.5692073,186.7478659,0.003987348,95.55030488,"Tuesday",2020-03-17,2,0
"06041","2020-03-17",6,15,0,0,258826,4.63076923076923,-122.5189,37.9721999990846,2.618852459,285.5909836,206.6532787,0.004668607,85.32295082,"Tuesday",2020-03-17,2,0
"06043","2020-03-17",0,0,0,0,17203,5.26923076923077,-119.587094,37.7487069990865,1.676576577,280.9855856,197.9518018,0.003537523,89.22252252,"Tuesday",2020-03-17,2,0
"06045","2020-03-17",0,0,0,0,86749,4.15,-123.2795945,39.2811104990752,7.28047138,278.893266,171.5373737,0.004543384,92.22003367,"Tuesday",2020-03-17,2,0
"06047","2020-03-17",0,0,0,0,277680,3.25384615384615,-120.433601,37.2816999990904,0.27384106,287.0023179,198.7059603,0.004989934,96.15562914,"Tuesday",2020-03-17,2,0
"06049","2020-03-17",0,0,0,0,8841,NA,NA,NA,14.60928571,275.7278571,141.945,0.0039998,99.75228571,"Tuesday",2020-03-17,2,0
"06051","2020-03-17",0,0,0,0,14444,1.81346153846154,-119.0433965,37.803893499086,0.206680585,273.277453,215.822547,0.002105219,93.74509395,"Tuesday",2020-03-17,2,0
"06053","2020-03-17",0,0,0,0,434061,0.396153846153846,-121.494324,36.4618056657646,2.7,284.8435754,127.7932961,0.004500968,95.16648045,"Tuesday",2020-03-17,2,0
