"pm","pm.low","pm.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"1.22373691886644","0.281280394922123","2.17505077187583","4","3","1","1","cases",1
"2.51389302945553","1.59662702273584","3.43944058007821","4","4","1","1","cases",1
"2.52899752206015","1.59910195602373","3.46740404682639","4","5","2","2","cases",1
"2.03760737847702","1.09112584153046","2.99295049741037","4","6","2","2","cases",1
"1.85414539130782","0.904254052681663","2.81297880639715","4","7","2","2","cases",1
"1.90503585749429","0.961587813992026","2.85730006791762","4","8","2","2","cases",1
"1.88424282278434","0.919985240219723","2.85771357242699","4","9","3","3","cases",1
"1.94046639924099","0.976133277650826","2.91400900765948","4","10","3","3","cases",1
"1.88532808949107","0.924964396085515","2.85483023966131","4","11","3","3","cases",1
"1.75497983475421","0.788339716381015","2.73089079855535","4","12","3","3","cases",1
"1.90047518761263","0.976215351432708","2.83319499866685","5","3","1","1","cases",1
"3.13455847710666","2.23692211706175","4.04007605088716","5","4","1","1","cases",1
"3.06899773216016","2.15884527594989","3.98725890858267","5","5","2","2","cases",1
"2.51315707561275","1.58199869806348","3.4528509804719","5","6","2","2","cases",1
"2.23718310695249","1.2946708524082","3.18846511554693","5","7","2","2","cases",1
"2.29024660599648","1.35330301811556","3.23585161151976","5","8","2","2","cases",1
"2.32680076207932","1.36691349139064","3.29577762167521","5","9","3","3","cases",1
"2.36388752832906","1.40172052893159","3.33518420846466","5","10","3","3","cases",1
"2.30607455003946","1.34678621495203","3.27444293733383","5","11","3","3","cases",1
"2.12899027965969","1.16119731409354","3.10604196545718","5","12","3","3","cases",1
"2.28751680346757","1.351541143892","3.23213614448528","6","3","1","1","cases",1
"3.53691549493309","2.63037048054902","4.45146811816877","6","4","1","1","cases",1
"3.39453593467449","2.47384203066279","4.32350197182854","6","5","2","2","cases",1
"2.78201700786174","1.83603921572242","3.73678219972824","6","6","2","2","cases",1
"2.42522797412177","1.45971075907867","3.3999333041868","6","7","2","2","cases",1
"2.47295371682357","1.5118226242669","3.44318496100002","6","8","2","2","cases",1
"2.63491759486902","1.64719301394116","3.63224007829517","6","9","3","3","cases",1
"2.65811859330889","1.66542201770581","3.66050820388548","6","10","3","3","cases",1
"2.59017708955585","1.5994129645347","3.59060282110391","6","11","3","3","cases",1
"2.39212790176266","1.39158386432461","3.40254542507299","6","12","3","3","cases",1
